,source,type,year,id,score,sent_a,sent_b
5645,main-news,headlines,2016,0789,2,Russia's Putin claims authority to invade Ukraine,Kremlin: Putin yet to decide on using Russian troops in Ukraine
5646,main-news,headlines,2016,0790,3,Senior CPC official meets top DPRK leader's special envoy,North Korean leader sends 'special envoy' to China
5647,main-news,headlines,2016,0793,1,Turkey unrest goes on despite end to park protest,"Turkish PM Erdogan says ""duty"" to order crackdown on Istanbul park protest"
5648,main-news,headlines,2016,0802,5,Pope calls for action on climate change in draft encyclical,Pope urges action on climate change in draft encyclical
5649,main-news,headlines,2016,0813,2,Singapore shares open 0.28% lower on Thursday,Singapore shares open 0.19% higher on Thursday
5650,main-news,headlines,2016,0815,5,Who Is Jihadi John?,Who was 'Jihadi John?'
5651,main-news,headlines,2016,0826,2,Headlines in major Iranian newspapers on Oct 4,Headlines in several Iranian newspapers on Oct 19
5652,main-news,headlines,2016,0839,4,US Attorney General Holder resigns,US Attorney general Eric Holder to resign
5653,main-news,headlines,2016,0840,5,"U.S., EU Widen Sanctions On Russia","U.S., EU Boost Sanctions On Russia"
5654,main-news,headlines,2016,0848,1,Top Asian News at 2:30 p.m. GMT,Top Asian News 1:25 p.m. GMT
5655,main-news,headlines,2016,0854,2,How the Dow Jones Industrial Average Did Wednesday,How the Dow Jones Industrial Average Fared on Monday
5656,main-news,headlines,2016,0858,4,"Hajj to go ahead despite crane collapse, officials vow",Hajj to go ahead despite crane collapse
5657,main-news,headlines,2016,0876,3,US House Republicans elect Paul Ryan as speaker,US House Republicans eye reluctant Ryan for speaker
5658,main-news,headlines,2016,0884,3,Top Asian News at 4:00 p.m. GMT,Top Asian News 8:39 a.m. GMT
5659,main-news,headlines,2016,0886,1,Singapore shares open 0.83% higher on Wednesday,Singapore shares open 0.06% lower on Tuesday
5660,main-news,headlines,2016,0887,1,China treasury bond futures open higher Tuesday,China treasury bond futures close mixed Wednesday
5661,main-news,headlines,2016,0900,5,US Attorney General Holder resigns,Attorney General Eric Holder to Resign
5662,main-news,headlines,2016,0903,3,Headlines in major Iranian newspapers on Sept 27,Headlines in several Iranian newspapers on Oct 19
5663,main-news,headlines,2016,0914,4,China on high alert for typhoon Kalmaegi,China issues yellow alert for typhoon Kalmaegi
5664,main-news,headlines,2016,0922,3,Saudi-led airstrikes hit Yemeni capital,Saudi airstrikes in Yemen's capital kill 29
5665,main-news,headlines,2016,0942,3,Mali hunts jihadist nightclub killers,Militants attack UN as Mali hunts jihadist nightclub killers
5666,main-news,headlines,2016,0943,1,7.3 magnitude earthquake strikes Nepal,6.6-magnitude earthquake strikes off Indonesia
5667,main-news,headlines,2016,0946,4,Tokyo shares open higher over buoyant U.S. market,Tokyo shares open higher tracing U.S. gains
5668,main-news,headlines,2016,0947,1,Iran's parliament backs nuclear deal,Iran hardliners attack nuclear deal
5669,main-news,headlines,2016,0964,5,Hawaii preps for first hurricane in 22 years,Hawaii bracing as first hurricane in 22 years approaches
5670,main-news,headlines,2016,0967,2,Iraq bombings kill at least 26,Iraq suicide bomber kills at least 12
5671,main-news,headlines,2016,0972,3,Sierra Leone in Ebola lockdown,Sierra Leone Reaches Final Day of Ebola Lockdown
5672,main-news,headlines,2016,0974,4,Tokyo shares open higher on buoyant U.S. market,Tokyo shares open higher following strong U.S. performance
5673,main-news,headlines,2016,1005,0,"4 killed, several injured in SW China car accident","Two killed, seventeen injured in Raiwind road accident"
5674,main-news,headlines,2016,1012,3,"More than 3,400 migrants rescued at sea in Mediterranean","Over 2,000 migrants rescued from wooden boats in Mediterranean"
5675,main-news,headlines,2016,1021,4,Lewis Hamilton Takes Pole for Russian GP,Lewis Hamilton wins inaugural Russian GP
5676,main-news,headlines,2016,1023,2,UN Security Council hears Yemen envoy's final ...,UN Security Council urges Yemen's Houthis to end...
5677,main-news,headlines,2016,1028,1,"Israeli forces arrest 21 Palestinians overnight, clash with locals",Israeli security forces arrest 8 Palestinians in overnight West Bank sweeps
5678,main-news,headlines,2016,1030,0,"4 dead, 3 injured in east China road accident","2 dead, 8 injured in central Israel traffic accident"
5679,main-news,headlines,2016,1033,2,Markets Live: Waiting for China data,Markets Live: China drags
5680,main-news,headlines,2016,1036,2,"Palestinians, Israeli police clash at Jerusalem's al-Aqsa",Palestinian Shot by Israeli Police in East Jerusalem Dies
5681,main-news,headlines,2016,1042,4,Suspected Boko Haram suicide bombers in Nigeria kill 24,Suspected Boko Haram attacks kill dozens in Nigeria
5682,main-news,headlines,2016,1047,2,The end of the Hong Kong protests?,UK 'concern' over Hong Kong protests
5683,main-news,headlines,2016,1062,2,Russian warplanes strike inside Syria,Russian roulette in Syria
5684,main-news,headlines,2016,1086,1,CCTV of gunmen in Tunisia museum attack,19 killed in Tunis museum attack
5685,main-news,headlines,2016,1091,0,Live Blog: Ukraine In Crisis,Live Blog: Iraq In Turmoil
5686,main-news,headlines,2016,1097,2,Nigeria Votes in Tight Presidential Election,Guineans Go to the Polls in Presidential Elections
5687,main-news,headlines,2016,1100,2,Prince William dons samurai gear on Japan tour,Prince William of Britain arrives in Beijing
5688,main-news,headlines,2016,1115,2,Micronesia vice president to visit China,Vice President of Bolivia to visit China
5689,main-news,headlines,2016,1118,3,Islamic State issues video of beheading of US hostage,Islamic State posts second propaganda video of UK hostage
5690,main-news,headlines,2016,1133,2,Iran ends cooperation agreement with Pakistan,"Iran, Tajikistan sign cooperation agreement"
5691,main-news,headlines,2016,1134,1,Teenager tests negative for Ebola,Texas hospital worker tests positive for Ebola
5692,main-news,headlines,2016,1136,1,Texas sues over Syrian refugees,Turkey 'exploits' Syrian refugees
5693,main-news,headlines,2016,1137,2,New US Sanctions Target Overseas Cyber Attackers,China disagrees with U.S. sanctions program on overseas cyber attackers
5694,main-news,headlines,2016,1148,0,5 killed in Israeli air strikes in Gaza,"38 IS militants killed in clashes, air strikes in Iraq"
5695,main-news,headlines,2016,1151,2,Deadly Blast Rocks Coal Mine in East Ukraine,"12 Dead, Despite Cease-fire in East Ukraine"
5696,main-news,headlines,2016,1152,3,Greece bailout uncertainty weighs on global markets,Greece concerns drag on Asia markets
5697,main-news,headlines,2016,1168,1,Rooney helps Man United beat Everton 3-0 in Premier League,West Ham beats Newcastle 2-0 in Premier League
5698,main-news,headlines,2016,1169,1,Hard-line Jewish leader shot in Jerusalem,Israeli leader urges calm in Jerusalem
5699,main-news,headlines,2016,1171,2,Backstage Moves Intensify as Fight Against Islamic State Widens,Mixed Progress Reported in Fight Against Islamic State
5700,main-news,headlines,2016,1174,1,Egypt: IPI Urges Release of Al Jazeera Journalist Arrested in Berlin,Egypt sentences Al Jazeera journalists to jail
5701,main-news,headlines,2016,1178,1,occupied Palestinian territory: Israeli Forces Continue to Shed Palestinian Blood in oPt,occupied Palestinian territory: Israel warns on security as Gaza truce talks resume
5702,main-news,headlines,2016,1199,0,Libya: UN orders investigation into Libya rights abuses,"India's top court orders investigation into job scam, deaths"
5703,main-news,headlines,2016,1200,2,Taiwan coast guard launches new ships as South China Sea tensions rise,Chinese military reaches out amid South China Sea tensions
5704,main-news,headlines,2016,1202,1,Burundi police fire tear gas at protesters,Montenegrin police fire teargas to disperse opposition
5705,main-news,headlines,2016,1216,3,"Nepal earthquake death toll surpasses 7,000","Death toll in Nepal earthquake tops 8,000"
5706,main-news,headlines,2016,1232,1,Ashya's Parents Arrive For Extradition Hearing,Ashya King's parents freed from jail in Spain
5707,main-news,headlines,2016,1234,1,Nigeria admits slow response in Ebola case,US ramps up response to Ebola crisis
5708,main-news,headlines,2016,1239,1,Thousands cross Austria-Hungary border,Thousands of Russians stranded abroad
5709,main-news,headlines,2016,1246,0,Kranjcar leaves it late to rescue QPR against Moses-inspired Stoke,Harry Kane leaves it late to rescue a point for Tottenham Hotspur
5710,main-news,headlines,2016,1252,0,Oscar Pistorius sentenced to 5 years in prison,'Bookkeeper of Auschwitz' Sentenced to Four Years in Prison
5711,main-news,headlines,2016,1256,2,Pro-Palestinian Activists March to UN Headquarters,Pro-Palestinian activists prepare flotilla to break Gaza blockade
5712,main-news,headlines,2016,1263,1,Benzema faces possible charges in sex-tape case,Menendez faces possible corruption charges
5713,main-news,headlines,2016,1267,2,All 224 dead in Russian airliner mystery crash,Heat flash detected at time of Russian airliner crash
5714,main-news,headlines,2016,1275,0,Govt. to hold talks with FTII students,Cameron to hold talks with Sturgeon on UK future
5715,main-news,headlines,2016,1277,0,Li Na to announce retirement,US Senator Ted Cruz to announce presidential bid
5716,main-news,headlines,2016,1278,1,Gunners fire but fail to advance in Champions League,EPL clubs out to avoid Champions League woes
5717,main-news,headlines,2016,1285,1,Iranian President praises nuclear deal,Iran arrests several spies near nuclear plant
5718,main-news,headlines,2016,1286,1,Boko Haram disrupts Nigerian elections,Press awash with Nigeria\'s general elections
5719,main-news,headlines,2016,1290,1,South Korea regrets North's refusal of talks,"South Korea reports 14th Mers death, 12 new cases"
5720,main-news,headlines,2016,1294,0,Plane Crash Site Search Called off for the Night,Tour De France Pack Sets off for Stage 15
5721,main-news,headlines,2016,1303,0,Obama queries Turnbull over China port deal,Spanish bulls gore seven to death
5722,main-news,headlines,2016,1304,0,China's generous 1MDB bid seen reaping it big returns in Malaysia,China keeps an eye on visiting tiger freed by Russian President
5723,main-news,headlines,2016,1312,0,Hezbollah targets Qaeda gathering along border with Syria,Belarus tightens security along the border with Ukraine
5724,main-news,headlines,2016,1313,1,South Korea reports seven new MERS cases,South Korean woman in contact with MERS patient dies
5725,main-news,headlines,2016,1323,0,Obama calls for international front against IS,Obama vows to save Iraqis stranded on mountain
5726,main-news,headlines,2016,1327,1,"U.S. military says it conducts airstrikes against IS in Syria, Iraq",Observatory says Russian air strikes kill 45 in Syria
5727,main-news,headlines,2016,1328,0,Who abandoned 3 Boeing planes at the airport?,"Police abandon posts in Lesotho, fear for lives"
5728,main-news,headlines,2016,1330,2,North Korea to put US citizen on trial,N Korea hit with new US sanctions
5729,main-news,headlines,2016,1340,2,Hong Kong officials resume work as protests thin,Hong Kong student leaders mull protest retreat
5730,main-news,headlines,2016,1346,0,Ebola UK: NHS staff 'panicked' after suspected Ebola cases,UK says investigating 2 suspected MERS cases
5731,main-news,headlines,2016,1352,1,UK Leader Signals Support for Airstrikes on IS in Syria,Why Cyprus backs Cameron's push for UK air strikes in Syria
5732,main-news,headlines,2016,1383,0,N. Korea agrees to talks with South,Johor crowns its fifth Sultan
5733,main-news,headlines,2016,1400,0,"Iran, a large important partner for Russia: Novak","Iran reiterates support for Iraq, Syria"
5734,main-news,headlines,2016,1403,0,Taiwan's president charters plane to pay respects to Lee,Poland president loses to challenger
5735,main-news,headlines,2016,1404,0,Two Palestinians die in attacks on Israelis ahead of Kerry visit,Palestinian official slams Israel's stone-throwing bill
5736,main-news,headlines,2016,1408,0,Thomas Cook accused of putting costs before customers,University of Florida frat accused of spitting on wounded war veterans
5737,main-news,headlines,2016,1412,0,Narendra Modi 'photoshopped' image of Chennai floods visit goes viral,PM Narendra Modi speaks of non-discrimination and equality
5738,main-news,headlines,2016,1417,1,UN chief welcomes peaceful presidential elections in Guinea,UN chief condemns attack against peacekeepers in Mali
5739,main-news,headlines,2016,1422,0,Pakistan executions draw international ire,Pakistan protests ceasefire violations by India
5740,main-news,headlines,2016,1441,0,Two Australians killed in Kenya after bus crashed into river,Permalink to Two killed in Germany train accident
5741,main-news,headlines,2016,1443,2,"France shuts mosque, arrests man in crackdown after attacks",Security tightened at New Delhi churches after attacks
5742,main-news,headlines,2016,1447,2,Russian plane reportedly crashes in Egypt,Pilot killed as US jet crashes in England
